年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,9,7,16,35,臺中市,大里區,0,0,,6,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.119166,120.700307,3
2018,9,7,16,39,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,12,,1,10,,B11,24.19049,120.623695,3
2018,9,7,16,42,臺中市,潭子區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,4,2,17,11,2,9,1,1,C03,7,11,1,10,2,12,  ,11,11,1,22,8,C03,24.206651,120.706795,2
2018,9,7,16,43,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.136621,120.688319,3
2018,9,7,16,56,臺中市,太平區,0,1,0,6,1,5,40,3,1,1,4,4,5,7,4,4,10,5,5,1,17,18,3,10,1,1,B03,7,3,1,8,2,5,  ,18,18,1,21,1,B03,24.117416,120.796727,2
2018,9,7,17,0,臺中市,南區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,9,1,8,1,1,  ,23,23,1,22,8,B03,24.117166,120.657393,3
2018,9,7,17,5,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,1,16,6,3,10,1,1,B03,7,11,1,8,2,5,  ,6,6,1,21,8,B03,24.156431,120.719445,2
2018,9,7,17,5,臺中市,烏日區,0,0,,6,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,  ,,C03,24.082495,120.645398,3
2018,9,7,17,10,臺中市,南區,0,1,0,6,1,5,50,14,7,1,4,4,5,6,4,4,1,2,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,9,9,C03,24.117241,120.657958,2
2018,9,7,17,10,臺中市,南區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,6,  ,6,6,1,21,8,B03,24.116971,120.657556,2
2018,9,7,17,14,臺中市,大里區,0,1,0,6,1,5,50,3,2,1,4,4,5,7,4,4,5,2,5,1,16,6,2,9,1,1,C03,7,9,1,10,2,11,  ,23,6,1,22,9,C03,24.098087,120.676467,2
2018,9,7,17,14,臺中市,烏日區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,21,,B03,24.115876,120.616785,3
2018,9,7,17,18,臺中市,大雅區,0,2,0,8,2,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,9,C03,24.216549,120.647912,2
2018,9,7,17,29,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.159863,120.661398,3
2018,9,7,17,36,臺中市,大里區,0,1,0,6,1,5,40,3,1,1,4,4,5,7,4,4,5,4,4,1,17,6,3,10,1,1,A11,7,9,1,2,2,8,  ,6,6,1,21,3,A11,24.096782,120.664369,2
2018,9,7,17,40,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,7,,1,21,,B01,24.155434,120.609271,3
2018,9,7,17,46,臺中市,太平區,0,2,0,8,3,5,50,3,2,1,5,4,5,7,4,4,5,5,4,2,16,26,2,9,1,1,C03,7,5,1,9,2,12,  ,26,26,1,21,8,C03,24.1252,120.713612,2
2018,9,7,17,50,臺中市,梧棲區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,4,,1,2,,C03,24.253276,120.534484,3
2018,9,7,17,51,臺中市,西區,0,0,,8,3,5,50,14,9,1,5,4,5,7,4,4,5,2,5,2,13,,,,,,C03,,,1,,2,,,23,,1,5,,C03,24.150874,120.659839,3
2018,9,7,17,51,臺中市,大里區,0,1,0,6,1,5,40,3,2,1,4,4,5,7,4,4,9,4,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,4,  ,6,6,1,22,9,B03,24.100776,120.670089,2
2018,9,7,18,0,臺中市,北區,0,1,0,8,2,5,50,14,9,1,5,4,5,7,2,1,5,5,5,2,12,23,3,10,1,1,B03,7,9,1,8,1,2,  ,23,23,1,22,8,B03,24.152773,120.685417,2
2018,9,7,18,4,臺中市,西屯區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.194005,120.643845,3
2018,9,7,18,4,臺中市,烏日區,0,1,0,6,3,5,50,14,9,1,4,4,5,7,4,4,9,4,5,1,16,19,3,10,1,1,C03,7,1,1,10,2,14,  ,19,19,1,22,8,C03,24.098907,120.651377,2
2018,9,7,18,5,臺中市,西區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.159836,120.661375,3
2018,9,7,18,5,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,14,12,3,10,1,1,B03,7,2,1,8,2,3,  ,12,12,1,21,8,B03,24.224533,120.647367,2
2018,9,7,18,10,臺中市,西屯區,0,1,0,8,3,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,10,3,10,1,1,B01,7,11,1,4,2,8,  ,10,10,1,10,8,B01,24.179983,120.593423,2
2018,9,7,18,10,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,26,3,10,1,1,B12,7,7,1,8,2,4,  ,26,26,1,22,8,B12,24.170326,120.64386,2
2018,9,7,18,12,臺中市,西屯區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,4,4,5,4,4,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,  ,6,6,1,21,8,B03,24.17134,120.639811,2
2018,9,7,18,14,臺中市,大肚區,0,0,,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,3,,2,,,23,,1,21,,B12,24.152231,120.54925,3
2018,9,7,18,18,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,1,22,  ,B03,24.17913,120.638736,3
2018,9,7,18,20,臺中市,西屯區,0,0,0,8,,,0,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,B03,24.168621,120.653297,3
2018,9,7,18,30,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,23,2,9,1,4,C03,7,1,1,10,2,14,  ,23,23,1,22,8,C03,24.173861,120.67635,2
2018,9,7,18,32,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,  ,,B03,24.182763,120.6023,3
2018,9,7,18,33,臺中市,大肚區,0,1,0,8,3,5,70,4,8,1,5,4,5,7,2,1,1,4,4,1,13,38,3,10,1,1,C03,7,14,1,10,2,13,  ,38,38,1,18,8,C03,24.152075,120.548921,2
2018,9,7,18,34,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,  ,  ,  ,  ,B02,  ,  ,1,  ,11,  ,  ,43,43,1,22,  ,B02,24.174903,120.644311,3
2018,9,7,18,34,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,  ,  ,  ,  ,A11,  ,  ,1,  ,2,  ,  ,42,42,1,21,  ,A11,24.124622,120.713174,3
2018,9,7,18,36,臺中市,大安區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,1,17,6,3,10,1,1,B03,7,5,1,8,2,8,  ,6,6,1,22,8,B03,24.345477,120.587093,2
2018,9,7,18,42,臺中市,大雅區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.232994,120.63827,3
2018,9,7,18,50,臺中市,大肚區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.155969,120.54818,3
2018,9,7,19,0,臺中市,北區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,8,  ,6,6,1,21,8,B03,24.165684,120.687946,2
2018,9,7,19,0,臺中市,神岡區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.243175,120.696796,3
2018,9,7,19,5,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.180931,120.619411,3
2018,9,7,19,5,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,6,3,10,1,4,B03,7,5,1,8,2,1,  ,6,6,1,21,8,B03,24.341431,120.619875,2
2018,9,7,19,5,臺中市,潭子區,0,1,0,7,3,5,60,14,8,1,4,4,5,7,1,1,1,4,4,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,  ,23,23,1,22,8,C03,24.225849,120.707536,2
2018,9,7,19,6,臺中市,龍井區,0,1,0,8,3,5,60,4,2,1,5,4,5,7,1,1,1,4,4,1,13,23,3,10,1,1,B12,7,9,1,8,2,1,  ,23,23,1,12,1,B12,24.200253,120.515176,2
2018,9,7,19,6,臺中市,沙鹿區,0,2,0,8,3,5,50,3,2,1,5,4,5,7,1,1,1,4,5,2,17,25,2,9,1,1,C03,7,9,1,10,2,11,  ,25,25,1,18,8,C03,24.256515,120.600341,2
2018,9,7,19,9,臺中市,西屯區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,2,1,10,5,5,2,16,17,2,9,3,4,C03,7,9,3,18,7,14,  ,17,17,1,22,8,C03,24.164315,120.663911,2
2018,9,7,19,10,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.132019,120.651079,3
2018,9,7,19,23,臺中市,西區,0,0,,6,3,5,50,14,9,1,5,4,5,7,2,1,5,2,5,2,13,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.146707,120.66158,3
2018,9,7,19,24,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,22,  ,B03,24.167061,120.685057,3
2018,9,7,19,26,臺中市,龍井區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,25,,1,  ,,B03,24.187922,120.578867,3
2018,9,7,19,39,臺中市,南區,0,0,0,5,3,5,50,4,2,1,4,4,5,7,1,1,4,5,5,2,16,23,3,10,1,1,B03,7,9,1,8,2,6,  ,23,23,1,21,8,B03,24.129941,120.683691,3
2018,9,7,19,40,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,21,,B03,24.189866,120.625952,3
2018,9,7,19,45,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,9,3,10,1,1,C03,7,6,1,10,2,12,  ,9,9,1,22,8,C03,24.174193,120.647886,2
2018,9,7,19,48,臺中市,大雅區,0,3,0,8,3,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,15,25,2,9,1,1,C03,7,9,1,10,2,12,  ,25,25,1,21,8,C03,24.231072,120.653793,2
2018,9,7,19,55,臺中市,南區,0,1,0,6,3,5,50,4,4,1,4,4,4,7,1,1,1,5,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,  ,16,16,1,8,5,C03,24.117775,120.658338,2
2018,9,7,20,0,臺中市,西區,0,0,,6,,,40,,,,,,,,,,,,,,,,,,,,   ,,,7,,11,,,43,,1,  ,,   ,24.159818,120.661163,3
2018,9,7,20,1,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,4,,B03,24.143705,120.71653,3
2018,9,7,20,6,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,22,8,B03,24.155823,120.685431,2
2018,9,7,20,15,臺中市,南屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.146253,120.634681,3
2018,9,7,20,16,臺中市,石岡區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,9,,B03,24.162989,120.648389,3
2018,9,7,20,20,臺中市,東勢區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,9,,B03,24.25961,120.827501,3
2018,9,7,20,26,臺中市,西區,0,1,0,6,3,5,40,14,8,1,4,4,5,7,4,4,1,5,1,2,18,42,2,9,1,1,C03,7,9,1,10,2,14,  ,42,42,1,21,8,C03,24.155202,120.662779,2
2018,9,7,20,28,臺中市,太平區,0,2,0,6,3,5,50,4,1,1,4,4,5,7,1,1,5,5,4,2,15,25,2,9,1,1,C03,7,9,1,10,2,13,  ,25,25,1,21,8,C03,24.114999,120.720048,2
2018,9,7,20,29,臺中市,太平區,0,2,0,6,3,5,40,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,2,9,3,1,F01,7,5,8,20,2,16,  ,6,6,1,21,8,F01,24.145757,120.719707,2
2018,9,7,20,31,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,6,6,1,5,  ,B12,24.130344,120.691675,3
2018,9,7,20,31,臺中市,后里區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,12,,B03,24.309095,120.721178,4
2018,9,7,20,42,臺中市,南屯區,0,0,0,6,1,5,50,14,9,1,4,4,5,7,4,4,1,4,5,2,29,23,3,10,1,1,B02,7,9,1,8,2,8,  ,23,23,1,22,8,B02,24.129085,120.650162,3
2018,9,7,20,50,臺中市,外埔區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,10,,1,9,,B03,24.34,120.63,3
2018,9,7,20,57,臺中市,清水區,0,1,0,7,3,5,50,14,9,1,5,4,5,7,1,1,5,4,5,1,16,9,3,10,1,1,B03,7,6,3,18,2,2,  ,9,9,1,21,8,B03,24.265638,120.554098,2
2018,9,7,20,58,臺中市,神岡區,0,1,0,6,3,5,50,3,2,1,4,4,5,7,4,4,10,5,5,1,16,23,3,10,1,1,B12,7,5,1,8,4,1,  ,23,23,1,9,8,B12,24.240965,120.689458,2
2018,9,7,21,5,臺中市,西區,0,0,,6,3,5,40,4,2,1,4,4,5,6,1,1,1,1,4,2,12,,,,,,B03,,,1,,2,,,18,,1,5,,B03,24.148644,120.674357,3
2018,9,7,21,12,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,7,2,9,3,4,C03,7,9,1,10,2,11,  ,23,7,1,21,8,C03,24.16573,120.644431,2
2018,9,7,21,19,臺中市,龍井區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,  ,,B03,24.211951,120.525048,3
2018,9,7,21,24,臺中市,北區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,22,,B03,24.159193,120.684969,3
2018,9,7,21,33,臺中市,西屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,21,,B12,24.201092,120.656638,3
2018,9,7,21,43,臺中市,霧峰區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,24.062095,120.697509,3
2018,9,7,21,50,臺中市,南屯區,0,1,0,6,3,5,40,14,8,1,4,4,5,7,4,4,1,4,1,2,18,23,2,9,4,5,F01,7,9,8,20,2,16,  ,23,23,1,22,6,F01,24.139595,120.622751,2
2018,9,7,21,51,臺中市,東區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B12,7,5,1,8,2,8,  ,6,6,1,5,8,B12,24.134336,120.68663,2
2018,9,7,21,55,臺中市,烏日區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,2,1,1,4,5,1,15,43,3,10,1,1,C03,7,9,1,8,2,11,  ,43,43,1,21,8,C03,24.110379,120.646662,2
2018,9,7,22,11,臺中市,北屯區,,,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,,,3
2018,9,7,22,13,臺中市,西區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,1,1,5,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.132163,120.667348,2
2018,9,7,22,14,臺中市,西屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,5,,B03,24.199738,120.654895,3
2018,9,7,22,20,臺中市,霧峰區,0,1,0,6,3,5,50,4,2,1,4,4,5,7,1,1,4,3,4,1,16,6,3,10,1,1,C03,7,5,1,10,2,11,  ,6,6,1,22,8,C03,24.067581,120.699051,2
2018,9,7,22,25,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.131285,120.64626,3
2018,9,7,22,28,臺中市,北區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,1,4,4,2,17,23,2,9,1,1,C03,7,6,1,10,2,11,  ,23,23,1,21,8,C03,24.161469,120.6633,2
2018,9,7,22,30,臺中市,大里區,0,2,0,6,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,15,  ,16,16,1,22,8,C03,24.100472,120.682377,2
2018,9,7,22,58,臺中市,大雅區,0,2,0,7,3,5,50,4,1,1,4,4,5,7,1,1,3,4,4,1,15,25,2,9,1,1,C03,7,9,1,10,2,14,  ,44,25,1,21,8,C03,24.206279,120.62903,2
2018,9,7,22,59,臺中市,西屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.163108,120.637837,3
2018,9,7,23,0,臺中市,北區,0,1,0,7,3,5,50,3,1,1,4,4,5,7,4,4,1,4,4,2,17,26,3,10,1,1,C03,7,5,1,10,2,15,  ,26,26,1,22,8,C03,24.154402,120.686793,2
2018,9,7,23,10,臺中市,西區,0,1,0,6,3,5,50,4,1,1,4,4,5,6,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,1,  ,6,6,1,5,8,B03,24.154913,120.659431,2
2018,9,8,0,15,臺中市,霧峰區,0,0,,6,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,21,,B12,24.063285,120.673354,3
2018,9,8,1,47,臺中市,西屯區,0,2,0,7,3,7,40,14,16,1,4,4,5,7,4,4,1,4,5,2,21,21,2,9,1,1,B03,7,9,1,8,7,1,  ,21,21,1,21,8,B03,24.175576,120.633975,2
2018,9,8,2,3,臺中市,中區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,17,43,  ,  ,  ,  ,B03,  ,  ,1,  ,11,  ,  ,43,43,1,5,  ,B03,24.138465,120.682531,3
2018,9,8,3,43,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,6,,1,10,,B01,24.154912,120.65945,3
2018,9,8,6,14,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,19,3,10,1,1,B03,7,1,1,6,2,8,  ,19,19,1,21,8,B03,24.190036,120.610622,2
2018,9,8,6,52,臺中市,西區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.148604,120.661231,2
2018,9,8,7,5,臺中市,新社區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,9,,B03,24.172625,120.820613,3
2018,9,8,7,35,臺中市,東勢區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,10,5,5,1,17,19,2,9,1,1,C03,7,1,1,10,2,14,  ,19,19,1,9,8,C03,24.261941,120.824185,2
2018,9,8,7,40,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,  ,  ,  ,  ,   ,  ,  ,7,  ,11,  ,  ,43,43,  ,  ,  ,   ,24.179886,120.741211,3
2018,9,8,7,42,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,25,,2,19,,C03,24.103462,120.722533,3
2018,9,8,7,54,臺中市,清水區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,21,,B03,24.268098,120.57516,3
2018,9,8,7,57,臺中市,烏日區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.11427,120.58475,3
2018,9,8,8,1,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,  ,6,6,1,22,8,C03,24.190583,120.702283,2
2018,9,8,8,5,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,9,  ,B03,24.181315,120.689101,3
2018,9,8,8,15,臺中市,大肚區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,4,,B03,24.118733,120.576486,3
2018,9,8,8,16,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,23,,1,  ,,B01,24.158396,120.65545,3
2018,9,8,8,30,臺中市,大甲區,0,1,0,7,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,1,29,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,4,8,C03,24.349793,120.616373,2
2018,9,8,8,35,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,7,7,1,  ,  ,B12,24.160326,120.68281,3
2018,9,8,8,41,臺中市,南屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,10,2,8,1,1,C03,7,11,1,9,2,13,  ,10,10,1,22,8,C03,24.126776,120.63239,2
2018,9,8,8,50,臺中市,大安區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,11,8,2,9,1,1,C03,7,5,1,10,2,12,  ,8,8,1,4,8,C03,24.378851,120.621448,2
2018,9,8,9,0,臺中市,西屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,10,5,3,10,1,1,C03,7,9,1,10,2,11,  ,5,5,1,21,8,C03,24.181614,120.646344,2
2018,9,8,9,5,臺中市,北屯區,0,3,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,  ,6,6,1,19,8,C03,24.188503,120.669045,2
2018,9,8,9,6,臺中市,清水區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,20,,B03,24.270151,120.568049,3
2018,9,8,9,8,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,12,12,1,22,  ,B03,24.1632,120.6804,3
2018,9,8,9,35,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,6,,1,2,,B12,24.1812,120.7146,3
2018,9,8,9,37,臺中市,西屯區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,17,43,2,9,1,1,C03,7,6,1,10,2,14,  ,43,43,1,20,9,C03,24.193781,120.592433,2
2018,9,8,9,39,臺中市,石岡區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,9,,B12,24.276983,120.764938,3
2018,9,8,9,50,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,B03,24.165269,120.673756,3
2018,9,8,9,55,臺中市,后里區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,4,2,17,23,2,8,1,1,C03,7,14,1,10,2,11,  ,38,23,1,21,8,C03,24.304215,120.712613,2
2018,9,8,10,0,臺中市,南區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,3,4,5,2,17,23,3,10,1,1,B03,7,7,1,8,2,2,6,23,23,1,21,8,B03,24.121908,120.66134,3
2018,9,8,10,15,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,2,  ,9,9,1,21,8,B03,24.181931,120.722025,2
2018,9,8,10,18,臺中市,南區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,40,3,10,1,1,B03,7,13,1,8,2,4,  ,40,40,1,22,8,B03,24.123883,120.663275,2
2018,9,8,10,22,臺中市,后里區,0,1,0,8,1,5,50,3,7,1,5,4,5,7,1,1,4,5,4,1,17,26,3,10,1,1,B03,7,11,1,8,2,7,  ,26,26,1,21,8,B03,24.310498,120.712613,2
2018,9,8,10,28,臺中市,梧棲區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B12,7,9,1,7,2,5,  ,6,6,1,9,8,B12,24.226983,120.525205,2
2018,9,8,10,30,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,8,3,10,2,1,F02,7,5,8,20,2,16,  ,8,8,1,16,8,F02,24.092439,120.729614,2
2018,9,8,10,30,臺中市,大安區,0,1,0,8,1,5,90,14,7,1,5,4,5,7,4,4,2,4,5,1,18,42,2,9,1,1,C01,7,9,1,9,2,11,  ,42,42,1,4,8,C01,24.390878,120.600973,2
2018,9,8,10,34,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,19,,B03,24.237704,120.564414,3
2018,9,8,10,35,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,10,3,10,1,1,B03,7,11,1,8,2,8,  ,10,10,1,22,8,B03,24.16938,120.647418,2
2018,9,8,10,35,臺中市,新社區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,9,,B03,24.246876,120.790846,3
2018,9,8,10,46,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,12,9,3,10,1,1,B11,7,6,1,8,2,2,  ,9,9,1,21,8,B11,24.201293,120.662376,2
2018,9,8,10,56,臺中市,西屯區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,4,3,4,2,16,7,2,8,1,1,C03,7,7,1,10,2,12,  ,7,7,1,21,8,C03,24.172423,120.660513,2
