"年","月","日","時","分","縣市","區","死","受傷","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","受傷程度","主要傷處","保護裝備","行動電話","當事者區分","車輛用途","當事者行動狀態","駕駛資格情形","駕駛執照種類","飲酒情形","車輛撞擊部位最初","車輛撞擊部位其他","肇事因素個別","肇事因素主要","肇事逃逸","職業","旅次目的","車種","GPS座標緯度","GPS座標經度","事故類別"
"2019","3","29","7","53","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","23","","1","","","C03","24.184646","120.619588","3"
"2019","3","29","7","55","臺中市","中區","0","2","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","17","6","2","9","1","1","C03","7","5","1","10","2","11","","6","6","1","22","9","C03","24.144176","120.677846","2"
"2019","3","29","7","55","臺中市","烏日區","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","21","","B03","24.107393","120.636986","3"
"2019","3","29","7","58","臺中市","北屯區","0","0","8","","","50","","","","","","","","","","","","","","","16","3","","","","B03","","","1","","2","","","16","16","","21","","B03","24.162726","120.717786","3"
"2019","3","29","7","58","臺中市","西屯區","0","1","8","1","5","50","3","1","1","5","4","5","7","4","4","4","3","5","2","12","6","2","9","1","1","C03","7","9","6","10","4","11","","23","6","1","22","9","C03","24.17979","120.645036","2"
"2019","3","29","8","3","臺中市","烏日區","0","0","8","","","40","","","","","","","","","","","","","","","16","3","","","","B03","","","1","","2","","","23","16","1","21","","B03","24.110378","120.607266","3"
"2019","3","29","8","6","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","22","","B03","24.184033","120.626273","3"
"2019","3","29","8","10","臺中市","霧峰區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","22","","B03","24.060115","120.69554","3"
"2019","3","29","8","17","臺中市","北屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","19","","B03","24.162847","120.691738","3"
"2019","3","29","8","20","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","4","","B03","24.174845","120.64983","3"
"2019","3","29","8","20","臺中市","烏日區","0","1","8","1","5","40","3","9","5","5","4","5","7","4","4","10","5","5","2","11","23","3","10","1","1","B02","7","9","1","8","2","4","","23","23","1","21","1","B02","24.078628","120.646983","2"
"2019","3","29","8","23","臺中市","北區","0","1","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","16","25","3","10","1","1","B03","7","9","1","8","2","5","","25","25","1","22","8","B03","24.1621","120.6641","2"
"2019","3","29","8","25","臺中市","西屯區","0","1","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","16","26","3","10","3","4","B03","7","6","1","8","2","1","","26","26","1","22","8","B03","24.205396","120.629128","2"
"2019","3","29","8","35","臺中市","中區","0","1","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","17","6","3","10","1","1","C03","7","9","1","10","2","15","","6","6","1","21","8","C03","24.138665","120.682291","2"
"2019","3","29","8","38","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","","","","7","","11","","","43","","1","","","","24.18077","120.626863","3"
"2019","3","29","8","40","臺中市","烏日區","0","0","8","","","70","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","23","","B12","24.112775","120.59435","3"
"2019","3","29","8","43","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","7","","1","4","","B12","24.18428","120.625966","3"
"2019","3","29","8","45","臺中市","大里區","0","1","8","1","5","50","4","1","1","5","4","5","7","3","1","10","5","5","2","16","6","2","8","1","1","C03","7","9","1","10","2","14","","6","6","1","5","8","C03","24.115668","120.677995","2"
"2019","3","29","8","47","臺中市","西屯區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","A04","","","1","","2","","","7","","1","10","","A04","24.166208","120.639031","3"
"2019","3","29","8","50","臺中市","龍井區","0","1","8","1","5","50","14","7","1","5","4","5","7","4","4","5","4","4","2","17","26","3","10","1","1","C03","7","5","1","10","2","15","","26","26","1","21","8","C03","24.180943","120.589823","2"
"2019","3","29","8","51","臺中市","西屯區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B01","","","1","","2","","","6","","1","4","","B01","24.179003","120.613458","3"
"2019","3","29","9","2","臺中市","清水區","0","2","8","1","5","50","4","1","1","5","1","5","7","4","4","10","5","5","2","15","6","2","9","1","1","B03","7","9","1","8","2","4","","6","6","1","5","1","B03","24.268221","120.5399","2"
"2019","3","29","9","5","臺中市","西區","0","1","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","15","25","3","10","1","1","B03","7","9","1","8","2","1","","25","25","1","20","9","B03","24.14433","120.677983","2"
"2019","3","29","9","6","臺中市","太平區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","9","","B12","24.149299","120.705931","3"
"2019","3","29","9","13","臺中市","沙鹿區","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","","","B12","24.203868","120.56691","3"
"2019","3","29","9","14","臺中市","大雅區","0","2","8","1","5","50","4","2","1","5","4","5","7","1","1","1","4","5","1","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.233457","120.663708","2"
"2019","3","29","9","16","臺中市","大里區","0","1","8","1","5","50","3","1","1","5","4","5","5","4","4","10","5","5","2","16","6","3","10","1","1","C03","7","5","1","10","2","13","","6","6","1","20","9","C03","24.095041","120.697471","2"
"2019","3","29","9","18","臺中市","中區","0","0","8","","","50","","","","","","","","","","","","","","","23","3","","","","B03","","","1","","2","","","23","23","1","21","","B03","24.143759","120.677962","3"
"2019","3","29","9","26","臺中市","大里區","0","1","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","6","3","10","1","1","B12","7","5","1","8","2","5","","6","6","1","10","8","B12","24.099326","120.715985","2"
"2019","3","29","9","28","臺中市","北區","0","1","8","1","5","50","4","2","1","5","4","5","7","2","1","5","5","4","2","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.1652","120.6692","2"
"2019","3","29","9","45","臺中市","西屯區","0","1","8","1","5","50","14","9","1","5","4","5","7","4","4","9","4","4","2","16","9","3","10","1","1","B03","7","6","1","8","2","6","","9","9","1","21","8","B03","24.195361","120.643918","2"
"2019","3","29","9","53","臺中市","北屯區","0","1","8","1","5","50","4","18","1","5","4","5","7","1","1","10","5","5","2","3","15","3","10","1","1","B03","7","5","1","8","2","1","","15","15","1","21","8","B03","24.180136","120.719711","2"
"2019","3","29","9","55","臺中市","霧峰區","0","1","8","1","5","40","14","9","1","5","4","5","7","4","4","10","5","5","2","17","23","2","9","1","1","C03","7","9","1","10","2","11","14","23","23","1","22","5","C03","24.07825","120.712448","2"
"2019","3","29","9","55","臺中市","清水區","0","3","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","12","26","2","9","1","1","C03","7","9","1","10","2","11","","26","26","1","5","1","C03","24.2692813","120.5723089","2"
"2019","3","29","10","0","臺中市","石岡區","0","1","8","1","5","70","3","1","1","5","4","5","7","1","1","1","4","4","1","16","26","2","9","1","1","C03","7","11","3","18","2","11","","26","26","1","22","8","C03","24.274542","120.78179","2"
"2019","3","29","10","5","臺中市","西屯區","0","1","8","1","5","40","14","7","1","5","4","5","7","4","4","5","5","4","2","16","19","3","10","1","1","B03","7","1","1","8","2","4","","19","19","1","4","8","B03","24.176626","120.63746","2"
"2019","3","29","10","10","臺中市","北區","0","1","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","3","51","2","8","4","5","H01","8","16","8","20","10","16","","51","51","1","22","8","H01","24.1536","120.6852","2"
"2019","3","29","10","25","臺中市","西屯區","0","2","8","1","8","40","14","20","1","5","4","5","7","4","4","5","5","5","2","9","26","2","9","1","1","C03","7","9","1","10","2","11","","26","26","1","4","8","C03","24.181618","120.59719","2"
"2019","3","29","10","30","臺中市","東區","0","1","8","1","5","50","4","2","1","5","4","5","7","1","1","10","5","5","2","18","23","2","9","1","1","C03","7","9","1","10","11","14","","23","23","1","22","9","C03","24.135453","120.708725","2"
"2019","3","29","10","30","臺中市","北屯區","0","1","8","1","5","40","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","3","4","B03","7","9","6","18","2","2","","14","6","1","21","8","B03","24.181255","120.706741","2"
"2019","3","29","10","30","臺中市","北屯區","0","0","8","","","50","","","","","","","","","","","","","","","19","","","","","B03","","","1","","9","","","19","19","2","","","B03","24.174912","120.679751","3"
"2019","3","29","10","32","臺中市","烏日區","0","0","8","","","20","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","4","","B12","24.050571","120.65909","3"
"2019","3","29","10","36","臺中市","龍井區","0","1","8","1","5","50","4","1","1","5","4","5","7","2","1","1","2","4","1","17","26","3","10","1","1","B03","7","6","1","8","2","6","","26","26","1","21","8","B03","24.186271","120.585156","2"
"2019","3","29","10","50","臺中市","霧峰區","0","2","8","1","5","50","4","2","1","5","4","5","7","1","1","5","5","4","1","12","42","2","9","1","1","C03","7","9","1","10","2","12","","42","42","1","20","9","C03","24.059426","120.697989","2"
"2019","3","29","10","58","臺中市","南屯區","0","0","8","","","50","","","","","","","","4","","","","","","","23","3","","","","B03","","","1","","9","","","23","23","1","21","","B03","24.14372","120.646081","3"
"2019","3","29","11","0","臺中市","西屯區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","12","","1","22","","B02","24.164266","120.660531","3"
"2019","3","29","11","0","臺中市","霧峰區","0","0","8","1","5","50","3","1","1","5","4","5","7","3","1","10","5","5","2","16","6","3","10","1","1","C03","7","5","1","10","2","14","","6","6","1","18","8","C03","24.074386","120.710375","3"
"2019","3","29","11","3","臺中市","大雅區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","11","","","17","","1","","","C03","24.221155","120.647387","3"
"2019","3","29","11","12","臺中市","龍井區","0","2","8","1","5","40","4","1","1","5","4","5","7","2","1","1","4","1","1","17","42","2","9","1","1","C03","7","9","1","10","2","13","","42","42","1","21","8","C03","24.18706","120.583296","2"
"2019","3","29","11","14","臺中市","西屯區","0","1","8","1","5","50","3","1","1","5","4","5","7","4","4","5","4","4","2","16","10","3","10","1","1","B12","7","11","1","8","2","8","","10","10","1","22","8","B12","24.182956","120.63229","2"
"2019","3","29","11","15","臺中市","西屯區","0","1","8","1","5","40","4","1","1","5","4","5","7","1","1","10","5","5","2","18","23","2","9","1","1","C03","7","9","1","10","2","12","","23","23","1","4","8","C03","24.164304","120.645966","2"
"2019","3","29","11","20","臺中市","北屯區","0","1","8","1","5","50","14","9","1","5","4","5","7","4","4","10","5","5","2","16","19","3","10","1","1","B03","7","1","1","8","2","1","","19","19","1","5","8","B03","24.179785","120.71144","2"
"2019","3","29","11","22","臺中市","太平區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","","","B12","24.124984","120.726292","3"
"2019","3","29","11","30","臺中市","龍井區","0","2","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","12","9","2","9","1","1","C03","7","9","1","10","2","14","","44","9","1","21","8","C03","24.181867","120.585336","2"
"2019","3","29","11","31","臺中市","烏日區","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","16","","1","22","","B02","24.11084","120.607281","3"
"2019","3","29","11","33","臺中市","龍井區","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","43","","1","5","","B12","24.18","120.54","3"
"2019","3","29","11","36","臺中市","東區","0","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","2","3","10","1","1","B03","7","4","6","18","6","2","","1","2","1","22","8","B03","24.142786","120.695796","3"
"2019","3","29","11","40","臺中市","大里區","0","2","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","16","23","2","7","1","1","C03","7","5","1","10","2","11","","23","23","1","5","8","C03","24.108796","120.705604","2"
"2019","3","29","11","44","臺中市","西屯區","0","1","8","1","5","50","14","9","1","5","4","5","7","4","4","5","4","4","2","17","40","3","10","3","1","B03","7","13","1","8","2","4","","40","40","1","21","8","B03","24.18834","120.605145","2"
"2019","3","29","11","44","臺中市","大雅區","0","2","8","1","5","50","4","1","1","5","4","1","7","4","4","5","5","5","2","10","6","2","1","1","1","C03","7","9","1","10","2","11","","6","6","1","21","8","C03","24.223867","120.652243","2"
