"年","月","日","時","分","縣市","區","死","受傷","2-30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","受傷程度","主要傷處","保護裝備","行動電話","當事者區分_類別","車輛用途","當事者行動狀態","駕駛資格情形","駕駛執照種類","飲酒情形","車輛撞擊部位最初","車輛撞擊部位其他","肇事因素個別","肇事因素主要","肇事逃逸","職業","旅次目的","車種","GPS座標_緯度","GPS座標_經度","事故類別"
"2019","7","1","13","55","臺中市","西區","0","2","0","8","1","5","50","14","7","1","5","4","5","7","4","4","1","4","4","2","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","21","8","C03","24.139643","120.657256","2"
"2019","7","1","13","56","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","15","25","3","10","1","1","B03","7","9","1","7","2","1","","25","25","1","22","9","B03","24.163923","120.682784","2"
"2019","7","1","13","56","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","23","","1","22","","C03","24.168002","120.641122","3"
"2019","7","1","13","57","臺中市","潭子區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","A12","","","1","","1","","","17","","","21","","A12","24.190775","120.701996","3"
"2019","7","1","13","58","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","42","","1","","","B12","24.150087","120.728992","3"
"2019","7","1","14","4","臺中市","沙鹿區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","5","","B03","24.252929","120.598663","3"
"2019","7","1","14","5","臺中市","潭子區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","A12","","","1","","2","","","18","","","21","","A12","24.190561","120.701403","3"
"2019","7","1","14","10","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B11","","","1","","2","","","19","","1","5","","B11","24.150699","120.643821","3"
"2019","7","1","14","16","臺中市","大雅區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","","","B03","24.221401","120.636336","3"
"2019","7","1","14","28","臺中市","西屯區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","22","","B03","24.168075","120.640475","3"
"2019","7","1","14","33","臺中市","北屯區","0","0","0","8","","","80","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","2","","","B03","24.200977","120.671646","3"
"2019","7","1","14","35","臺中市","北屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","","","","7","","11","","","43","","1","","","","24.17496","120.681883","3"
"2019","7","1","14","39","臺中市","西區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","14","2","9","1","1","C04","7","9","1","10","2","11","","14","14","1","21","8","C04","24.145723","120.672565","2"
"2019","7","1","14","40","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","4","","B03","24.182743","120.665558","3"
"2019","7","1","14","47","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","19","","1","","","B02","24.157027","120.681212","3"
"2019","7","1","14","48","臺中市","北屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","43","","1","5","","C03","24.176452","120.669983","3"
"2019","7","1","14","49","臺中市","西區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","1","1","B03","7","9","1","8","2","5","","6","6","1","19","9","B03","24.148951","120.65673","2"
"2019","7","1","14","50","臺中市","西屯區","0","1","0","8","1","5","40","4","1","1","5","4","5","7","4","4","7","5","5","2","16","6","2","9","3","4","C03","7","9","6","10","2","12","","6","6","1","22","8","C03","24.162551","120.659878","2"
"2019","7","1","14","56","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","6","3","10","1","1","C03","7","5","1","10","2","11","","6","6","1","22","8","C03","24.15629","120.67359","2"
"2019","7","1","14","59","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","21","","B12","24.134654","120.710498","3"
"2019","7","1","15","13","臺中市","南區","0","0","0","8","1","5","40","14","8","1","5","4","5","7","4","4","9","5","4","2","17","23","","","","","B03","","","1","","2","","","23","23","1","5","","B03","24.114253","120.652775","3"
"2019","7","1","15","14","臺中市","西區","0","1","0","8","1","5","50","14","8","1","5","4","5","7","4","4","5","2","4","2","17","30","3","10","1","1","A11","7","6","1","3","2","15","","30","30","1","22","8","A11","24.153584","120.65301","2"
"2019","7","1","15","20","臺中市","大甲區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","18","22","2","9","1","1","C03","7","9","1","10","2","11","","22","22","1","4","8","C03","24.344565","120.626051","2"
"2019","7","1","15","23","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","4","4","2","16","8","2","9","1","1","C03","7","5","1","10","2","14","","8","8","1","21","8","C03","24.155751","120.670499","2"
"2019","7","1","15","23","臺中市","南區","0","2","0","8","1","5","50","5","1","1","5","4","5","7","2","1","10","5","5","2","16","25","3","10","1","1","B03","7","5","1","8","2","1","","25","25","1","5","8","B03","24.121634","120.661569","2"
"2019","7","1","15","30","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.131976","120.644563","3"
"2019","7","1","15","31","臺中市","沙鹿區","0","0","0","8","","","50","","","","","","","","","","","","","","","23","","","","","B03","","","1","","2","","","23","23","","","","B03","24.211925","120.579628","3"
"2019","7","1","15","32","臺中市","太平區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B11","","","1","","2","","","17","","1","22","","B11","24.095714","120.728348","3"
"2019","7","1","15","33","臺中市","太平區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","","","B03","24.156697","120.725381","3"
"2019","7","1","15","37","臺中市","西屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","5","5","5","2","15","25","3","10","1","1","B03","7","9","1","8","2","8","","25","25","1","22","8","B03","24.185051","120.641416","2"
"2019","7","1","15","41","臺中市","龍井區","0","1","0","8","1","5","40","4","2","1","5","4","5","7","2","1","10","5","1","2","16","23","2","9","3","4","C03","7","9","1","10","2","11","","23","23","1","22","9","C03","24.182917","120.593025","2"
"2019","7","1","15","42","臺中市","潭子區","0","1","0","8","1","5","40","14","9","1","5","4","5","7","4","4","10","5","5","2","10","19","2","9","1","1","C04","7","1","1","8","2","11","","19","19","1","22","8","C04","24.203925","120.708583","2"
"2019","7","1","15","51","臺中市","后里區","0","1","0","8","1","5","50","14","13","1","5","4","5","7","3","1","9","4","5","1","13","23","2","8","3","4","C03","7","9","1","10","3","11","","23","23","1","22","8","C03","24.318005","120.724259","2"
"2019","7","1","15","58","臺中市","東區","0","2","0","8","1","5","40","3","1","1","5","4","5","7","4","4","10","5","5","2","16","6","2","9","1","1","C03","7","6","1","10","2","15","","6","6","1","22","8","C03","24.141313","120.689215","2"
"2019","7","1","16","0","臺中市","神岡區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","1","","","B03","24.253695","120.673224","3"
"2019","7","1","16","5","臺中市","西區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","","","B03","24.150189","120.659511","4"
"2019","7","1","16","7","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","42","","1","22","","B03","24.154824","120.608524","3"
"2019","7","1","16","10","臺中市","西區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","","","","7","","11","","","43","","1","","","","24.138188","120.675485","3"
"2019","7","1","16","12","臺中市","大雅區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","16","","1","","","B12","24.22067","120.657116","3"
"2019","7","1","16","14","臺中市","大雅區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","9","4","5","1","15","19","3","10","1","1","C03","7","9","1","10","2","11","","44","19","1","22","9","C03","24.216084","120.648254","2"
"2019","7","1","16","17","臺中市","南屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","4","","B03","24.150901","120.623746","3"
"2019","7","1","16","31","臺中市","梧棲區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","20","","B03","24.251901","120.537008","3"
"2019","7","1","16","35","臺中市","南屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","15","25","3","10","1","1","B03","7","9","1","8","2","7","","25","25","1","21","8","B03","24.132275","120.637688","2"
"2019","7","1","16","37","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","22","","B03","24.131849","120.649928","3"
"2019","7","1","16","40","臺中市","西區","0","0","0","8","1","5","50","14","7","1","5","4","5","7","2","1","4","4","4","2","13","","","","","","B03","","","1","","2","","","23","","1","20","","B03","24.151995","120.665653","3"
"2019","7","1","16","40","臺中市","東區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","2","1","10","5","5","2","16","27","2","9","1","1","C03","7","9","1","10","2","14","","1","27","1","22","8","C03","24.142734","120.710901","2"
"2019","7","1","16","40","臺中市","龍井區","0","2","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","16","10","3","10","1","1","B03","7","11","1","8","2","7","","10","10","1","19","8","B03","24.181174","120.591045","2"
"2019","7","1","16","40","臺中市","清水區","0","0","0","8","1","5","40","14","9","1","5","4","5","7","4","4","10","5","5","2","12","23","3","10","1","1","B12","7","9","1","8","2","6","","23","23","1","5","1","B12","24.272985","120.632409","3"
"2019","7","1","16","41","臺中市","南區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","16","26","2","8","1","1","C03","7","6","1","10","2","12","","26","26","1","5","8","C03","24.133994","120.681903","2"
"2019","7","1","16","50","臺中市","東區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","","","B12","24.127234","120.699687","3"
"2019","7","1","16","50","臺中市","大甲區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","3","1","10","5","5","2","16","6","3","10","1","1","B03","7","5","1","8","2","1","","6","6","1","5","8","B03","24.34789","120.624451","2"
"2019","7","1","17","4","臺中市","大里區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","23","","1","4","","C03","24.0957","120.696697","3"
"2019","7","1","17","4","臺中市","大甲區","0","1","0","8","1","5","50","11","9","1","5","4","5","7","4","4","5","5","5","2","16","43","3","10","1","1","B03","7","9","1","8","2","4","","43","43","1","4","1","B03","24.403298","120.663077","2"
"2019","7","1","17","6","臺中市","沙鹿區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","11","","6","6","1","20","9","C03","24.237845","120.56098","2"
"2019","7","1","17","9","臺中市","潭子區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","1","1","10","5","4","2","16","6","3","10","1","1","B03","7","5","1","8","2","5","","23","6","1","22","8","B03","24.204087","120.718704","2"
"2019","7","1","17","13","臺中市","大甲區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","9","5","5","2","13","23","3","10","1","1","B03","7","9","1","8","2","5","","23","23","1","4","9","B03","24.369463","120.609925","2"
"2019","7","1","17","14","臺中市","南屯區","0","1","0","8","2","5","50","14","9","1","5","4","5","7","4","4","10","5","5","2","13","23","2","7","4","5","F01","7","9","8","20","2","16","","23","23","1","14","8","F01","24.142184","120.647795","2"
"2019","7","1","17","15","臺中市","烏日區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","22","","B03","24.105795","120.61822","3"
"2019","7","1","17","18","臺中市","西屯區","0","3","0","8","1","5","40","4","1","1","5","4","5","7","2","1","1","5","5","2","15","43","2","8","1","1","C03","7","9","1","10","2","11","12","43","43","1","22","8","C03","24.162382","120.649583","2"
"2019","7","1","17","20","臺中市","后里區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","","1","22","","C03","24.309255","120.732711","4"
"2019","7","1","17","27","臺中市","東區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","25","3","10","1","1","B03","7","9","1","8","2","1","","25","25","1","22","8","B03","24.146248","120.70814","2"
"2019","7","1","17","30","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","7","","1","21","","C03","24.175214","120.67139","3"
"2019","7","1","17","39","臺中市","北屯區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","4","5","2","16","26","3","10","1","1","B03","7","11","1","8","2","7","","26","26","1","22","8","B03","24.176182","120.725149","2"
"2019","7","1","17","44","臺中市","神岡區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","21","","B03","24.2628","120.656582","3"
"2019","7","1","17","45","臺中市","神岡區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","21","","B03","24.248798","120.697503","3"
"2019","7","1","17","50","臺中市","北區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","","1","","","C03","24.156691","120.695815","3"
"2019","7","1","17","51","臺中市","西屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","23","17","1","21","","B03","24.168128","120.64842","3"
"2019","7","1","17","55","臺中市","梧棲區","0","3","0","8","1","5","50","4","2","1","5","4","5","7","1","1","10","5","5","2","16","4","2","9","3","4","C03","7","9","2","18","2","11","","4","4","1","22","8","C03","24.260431","120.542831","2"
"2019","7","1","17","57","臺中市","大雅區","0","1","0","8","1","5","40","4","2","1","5","4","5","7","1","1","5","4","5","1","16","23","3","10","1","1","B03","7","5","1","8","2","8","","23","23","1","22","8","B03","24.229403","120.654331","2"
"2019","7","1","18","0","臺中市","西屯區","0","0","0","8","2","5","50","","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","2","","17","17","1","22","","B03","24.183937","120.622061","3"
"2019","7","1","18","0","臺中市","潭子區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","22","","B12","24.187938","120.700296","3"
"2019","7","1","18","2","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","43","","1","22","","B03","24.169105","120.646777","3"
"2019","7","1","18","5","臺中市","梧棲區","0","1","0","8","1","5","40","4","2","1","5","4","5","7","2","1","10","5","5","2","13","16","2","7","1","1","C03","7","9","1","10","2","11","","16","16","1","18","1","C03","24.242718","120.533369","2"
